NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_MESORREGIAO;NO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_SITUACAO_FUNCIONAMENTO;IN_AGUA_INEXISTENTE;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_INEXISTENTE;IN_AREA_VERDE;IN_AUDITORIO;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PARQUE_INFANTIL;IN_QUADRA_ESPORTES;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_REFEITORIO;IN_SALA_DIRETORIA;IN_SALA_LEITURA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_SALA_ATENDIMENTO_ESPECIAL;IN_COMPUTADOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_SOM;IN_EQUIP_TV;IN_EQUIP_MULTIMIDIA;IN_INTERNET;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;QT_MAT_BAS;QT_MAT_INF;QT_MAT_INF_CRE;QT_MAT_INF_PRE;QT_MAT_FUND;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA_FUND;QT_MAT_ESP;QT_MAT_INF_INT;QT_MAT_INF_CRE_INT;QT_MAT_FUND_INT;QT_MAT_FUND_AI_INT;QT_MAT_FUND_AF_INT;QT_DOC_INF;QT_DOC_FUND;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_EJA_FUND;QT_DOC_ESP;QT_TUR_INF;QT_TUR_FUND;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_EJA_FUND;QT_TUR_ESP
2020;Nanuque;3144300;Vale do Mucuri;Nanuque;31245453;CEMEI TIA ALICE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;110;110;29;81;0;0;0;0;0;0;29;29;0;0;0;9;0;0;0;0;0;7;0;0;0;0;0
2020;Nanuque;3144300;Vale do Mucuri;Nanuque;31289299;CEMEI IRMA DULCE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;77;77;43;34;0;0;0;0;0;0;43;43;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0
2020;Nanuque;3144300;Vale do Mucuri;Nanuque;31289809;C MUN EDUC INF MARIA DE NAZARE;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;96;96;34;62;0;0;0;0;0;0;34;34;0;0;0;8;0;0;0;0;0;8;0;0;0;0;0
2020;Nanuque;3144300;Vale do Mucuri;Nanuque;31347175;EM VINDILINO LIMA;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;144;62;0;62;82;82;0;0;0;2;0;0;0;0;0;5;7;7;0;0;4;4;5;5;0;0;2
2020;Nanuque;3144300;Vale do Mucuri;Nanuque;31347795;EM AMERICO MACHADO;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;566;57;0;57;352;128;224;0;157;9;0;0;0;0;0;3;19;8;14;11;15;3;14;6;8;6;5
2020;Nanuque;3144300;Vale do Mucuri;Nanuque;31356212;CM ED INFANTIL IRMA THEREZINHA;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;109;109;43;66;0;0;0;0;0;0;43;43;0;0;0;6;0;0;0;0;0;7;0;0;0;0;0
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31156744;EM FAISCA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;85;23;0;23;62;62;0;0;0;6;0;0;0;0;0;0;5;3;2;0;2;0;5;3;2;0;2
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31156779;EM JAMIR ALVES RODRIGUES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;8;0;0;0;8;8;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31156892;EM MANOEL GONCALVES SOARES;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;81;8;0;8;73;31;42;0;0;0;0;0;0;0;0;0;15;1;14;0;0;0;8;1;7;0;0
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157074;EM PROFESSOR JOSE MEDEIROS DA SILVA;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;15;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;0;0
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157210;EM AMERICANINHA;3;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;141;38;0;38;89;89;0;0;14;12;0;0;0;0;0;2;5;5;0;1;4;2;5;5;0;1;4
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157252;EM ANA GOMES GERVASIO;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;23;0;0;0;23;23;0;0;0;1;0;0;0;0;0;0;2;1;1;0;1;0;2;1;1;0;1
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157279;EM DOMICIO PINTO MIRANDA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;0;80;19;0;19;61;22;39;0;0;0;0;0;0;0;0;1;9;1;9;0;0;1;6;1;5;0;0
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31157392;EM DR JOSE FREIRE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;18;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31211923;PEM VOVO JULIO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;50;50;37;13;0;0;0;0;0;1;22;22;0;0;0;4;0;0;0;0;1;4;0;0;0;0;1
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31228460;PEM URSINHO PUF;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;132;132;0;132;0;0;0;0;0;5;0;0;0;0;0;8;0;0;0;0;5;8;0;0;0;0;5
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31349852;EM PROFESSOR OSMAR GOMES DOS SANTOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;242;0;0;0;242;242;0;0;0;2;0;0;0;0;0;0;11;11;0;0;2;0;11;11;0;0;2
2020;Novo Oriente de Minas;3145356;Vale do Mucuri;Teófilo Otoni;31350427;CRECHE MUNICIPAL IRMA GEOVANNA- UNIDADE I;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;75;75;75;0;0;0;0;0;0;0;75;75;0;0;0;8;0;0;0;0;0;4;0;0;0;0;0
2020;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155446;EM BARTOLOMEU DIAS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;22;4;0;4;18;18;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;0;0
2020;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155462;EM COELHO NETO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;12;2;0;2;10;10;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0
2020;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155543;EM LOURIVALDO FRANCISCO DA PAZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;58;8;0;8;50;20;30;0;0;1;0;0;0;0;0;0;9;1;8;0;7;0;6;1;5;0;1
2020;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155551;EM MELO VIANA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;16;6;0;6;10;10;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0
2020;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155560;EM MILTON CAMPOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;11;3;0;3;8;8;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1
2020;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31155586;EM PRINCESA ISABEL;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;26;8;0;8;18;18;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;0;0
2020;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31273899;PEM PINGO DE GENTE;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;0;249;125;0;125;124;124;0;0;0;5;0;0;16;16;0;6;8;8;0;0;4;6;8;8;0;0;4
2020;Ouro Verde de Minas;3146206;Vale do Mucuri;Teófilo Otoni;31328421;CRECHE MUN NELSON F GOUVEIA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;65;65;65;0;0;0;0;0;0;0;65;65;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2020;Pavão;3148509;Vale do Mucuri;Teófilo Otoni;31147745;EM PROFA DAVINA SANTOS;3;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;337;123;0;123;214;214;0;0;0;4;19;0;83;83;0;7;11;11;0;0;3;7;11;11;0;0;3
2020;Pavão;3148509;Vale do Mucuri;Teófilo Otoni;31155888;EM ARISTOTELES BARBOSA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;51;33;0;33;18;18;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;1;2;2;0;0;0
2020;Pavão;3148509;Vale do Mucuri;Teófilo Otoni;31156060;EM LAUDISLAU BARBOSA RODRIGUES;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;16;3;0;3;13;13;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;0;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31156299;EM FREI GASPAR;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21;0;0;0;21;21;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31156400;EM PIO XII;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31156451;EM STA LUZIA;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;69;0;0;0;69;69;0;0;0;0;0;0;0;0;0;0;6;4;3;0;0;0;4;3;1;0;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31156485;EM STA TEREZINHA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;0;12;12;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31156515;EM SAO JOSE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;28;0;0;0;28;28;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31261653;PEM PICA PAU;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;31;31;0;31;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31263974;CENTRO MUNICIPAL DE EDUCACAO INFANTIL TRES PORQUINHOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;42;42;17;25;0;0;0;0;0;0;17;17;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31263982;CENTRO MUNICIPAL DE EDUCACAO INFANTIL BRANCA DE NEVE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;50;50;13;37;0;0;0;0;0;0;13;13;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31328448;CRECHE MUNICIPAL DE POTE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;9;9;9;0;0;0;0;0;0;0;9;9;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31347396;EM PREF OMAR AFFONSO DA SILVA;3;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;751;0;0;0;751;494;257;0;0;17;0;0;0;0;0;0;39;25;15;0;25;0;30;20;10;0;10
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31351261;EM ADEMAR DE PAULA FREITAS;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;15;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
2020;Poté;3152402;Vale do Mucuri;Teófilo Otoni;31373826;CEMEI HILDA RODRIGUES DE OLIVEIRA;3;1;0;0;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;274;274;81;193;0;0;0;0;0;2;81;81;0;0;0;10;0;0;0;0;2;12;0;0;0;0;2
2020;Santa Helena de Minas;3157658;Vale do Mucuri;Nanuque;31150037;EM BARAO DO RIO BRANCO;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;97;0;0;0;97;44;53;0;0;1;0;0;0;0;0;0;11;5;6;0;6;0;9;5;4;0;1
2020;Santa Helena de Minas;3157658;Vale do Mucuri;Nanuque;31150096;EM FLORIANO PEIXOTO;3;1;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;286;111;0;111;175;175;0;0;0;0;0;0;0;0;0;4;10;10;0;0;0;4;9;9;0;0;0
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31147346;EM DE PAI DOMINGOS;3;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;96;0;0;0;96;66;30;0;0;1;0;0;0;0;0;0;13;0;13;0;7;0;9;0;9;0;1
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31147371;EM DE STO ANTONIO DOS COQUEIROS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;12;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31154423;EM PE TITO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31154504;EM JOSE FIUZA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;53;0;0;0;39;39;0;0;14;4;0;0;0;0;0;0;5;0;5;1;4;0;4;0;4;1;3
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31154512;EM RITA JOSINA ABRANTES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;17;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;2;1;1;0;0
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31222135;EM SAO JUDAS TADEU;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;12;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31270288;EM SALMEM MAHMUD NEDIR;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31270318;EM JOAO XAVIER MARTINS;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;153;29;0;29;92;92;0;0;32;4;0;0;0;0;0;2;8;2;7;2;4;2;7;1;6;2;3
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31275239;PEM EUGENIO RAMOS DA CRUZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;76;76;29;47;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;1;4;0;0;0;0;1
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31275247;CENTRO MUNICIPAL DE EDUCACAO INFANTIL AILTON AMORIM;3;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;184;184;88;96;0;0;0;0;0;1;0;0;0;0;0;12;0;0;0;0;1;12;0;0;0;0;1
2020;Setubinha;3165552;Vale do Mucuri;Teófilo Otoni;31324205;PEM MANOEL JORGE SOBRINHO;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;51;51;0;51;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0
2020;Serra dos Aimorés;3166709;Vale do Mucuri;Nanuque;31147907;ESCOLA MUNICIPAL DEPUTADO CASTRO PIRES;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;220;168;41;127;52;52;0;0;0;2;20;20;0;0;0;13;6;6;0;0;4;9;3;3;0;0;2
2020;Serra dos Aimorés;3166709;Vale do Mucuri;Nanuque;31147915;EM JAYME GOMES DE SOUZA LEMOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;186;0;0;0;156;156;0;0;30;7;0;0;0;0;0;0;10;10;0;5;8;0;8;8;0;5;6
2020;Serra dos Aimorés;3166709;Vale do Mucuri;Nanuque;31156671;EM ANGELIM SAUDE;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;38;11;0;11;27;27;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;2;0;2;0;0
2020;Serra dos Aimorés;3166709;Vale do Mucuri;Nanuque;31156680;EM EUGENIA VIANA RODRIGUES;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;83;14;0;14;69;69;0;0;0;1;0;0;0;0;0;1;5;5;0;0;1;1;5;5;0;0;1
2020;Serra dos Aimorés;3166709;Vale do Mucuri;Nanuque;31371629;CRECHE MUNICIPAL ACALANTO;3;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;44;44;44;0;0;0;0;0;0;1;44;44;0;0;0;7;0;0;0;0;3;3;0;0;0;0;1
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31147974;EM TEODOLINDO PEREIRA;3;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;436;0;0;0;383;383;0;0;53;15;0;0;0;0;0;0;21;21;0;3;18;0;18;18;0;3;13
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156701;EM CORREGO SAO JACINTO;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;19;5;0;5;14;14;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156710;EM ADVENTISTA DA LAGINHA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;18;6;0;6;12;12;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;2;0;2;0;0
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156795;EM BAMBERG;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;29;10;0;10;19;19;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156817;EM BARRA DA LIMEIRA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;37;10;0;10;27;27;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;2;0;2;0;0
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156825;EM JOAO FRANCISCO ROSA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;16;5;0;5;11;11;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156833;EM BARRA NOVA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;6;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156868;EMA GERALDO LEAO LOPES;3;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;152;14;0;14;138;51;87;0;0;10;0;0;0;0;0;4;12;8;8;0;10;1;9;5;4;0;7
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156876;EM CECILIA ZIMMERER KOURY;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;1;0;0;91;15;0;15;76;76;0;0;0;4;0;0;0;0;0;2;7;6;1;0;4;1;6;5;1;0;3
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156906;EM HOMERO BARBOSA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;97;19;0;19;78;78;0;0;0;1;0;0;0;0;0;3;7;1;6;0;1;3;7;1;6;0;1
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156914;EM EDUARDO CORREA BLANK;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;27;8;0;8;19;19;0;0;0;2;0;0;0;0;0;1;2;0;2;0;2;1;2;0;2;0;2
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156922;EM HONORINDA FERREIRA CARDOSO;3;1;0;0;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;0;0;433;111;0;111;308;308;0;0;14;17;0;0;60;60;0;12;19;18;1;1;16;7;14;13;1;1;10
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156981;EM ROSA REGINA BARROSO;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;7;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2020;Teófilo Otoni;3168606;Vale do Mucuri;Teófilo Otoni;31156990;EM HERMES FERREIRA SOUTO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;31;6;0;6;25;25;0;0;0;0;0;0;0;0;0;1;3;0;3;0;0;1;3;0;3;0;0
